Date_Time,Work_Volume,Schedule_Adherence_Percent,Event_Scheduling_Needed,Average_Handling_Time_sec,Latency_sec,Utilization_Rate_Percent,Shrinkage_Rate_Percent,Attendance_Rate_Percent,Overstaffing_Indicator,Understaffing_Indicator,Service_Level_Compliance_Percent
2023-01-13 23:58:11.900654,18,85.43,0,112,34,92.25,19.81,97.37,1,0,88.59
2023-01-13 23:59:11.900654,19,93.83,0,213,26,73.5,16.81,86.26,0,1,75.8
2023-01-14 00:00:11.900654,19,98.74,1,168,30,83.19,15.54,96.45,0,1,77.56
2023-01-14 00:01:11.900654,15,87.58,0,197,27,61.59,10.86,91.33,0,0,79.35
2023-01-14 00:02:11.900654,14,80.5,1,226,34,65.85,13.88,94.63,0,0,98.37
2023-01-14 00:03:11.900654,16,93.21,0,193,31,63.74,14.18,98.19,0,1,85.75
2023-01-14 00:04:11.900654,16,80.76,1,166,26,75.27,13.57,91.81,0,1,74.47
2023-01-14 00:05:11.900654,13,98.08,0,218,21,67.01,19.1,88.46,0,0,77.1
2023-01-14 00:06:11.900654,19,81.41,0,209,34,81.04,12.44,93.61,0,1,88.28
2023-01-14 00:07:11.900654,15,91.65,0,208,32,69.34,19.05,95.55,1,0,94.1
2023-01-14 00:08:11.900654,19,99.42,0,183,27,62.62,19.89,89.28,1,0,87.4
2023-01-14 00:09:11.900654,14,88.31,1,192,24,62.69,17.89,97.82,0,0,90.87
2023-01-14 00:10:11.900654,13,91.67,0,251,20,78.02,12.26,94.66,1,0,94.31
2023-01-14 00:11:11.900654,8,89.4,0,207,28,90.19,12.76,89.2,1,1,76.08
2023-01-14 00:12:11.900654,13,81.93,0,205,24,70.34,16.52,94.82,0,1,84.36
2023-01-14 00:13:11.900654,12,98.75,1,141,19,72.67,19.22,85.11,0,1,74.57
2023-01-14 00:14:11.900654,10,83.66,0,245,34,66.8,12.46,96.62,1,1,75.07
2023-01-14 00:15:11.900654,9,88.37,0,125,29,80.14,18.38,97.39,1,1,86.77
2023-01-14 00:16:11.900654,14,89.69,0,122,30,88.42,15.21,99.35,0,0,75.93
2023-01-14 00:17:11.900654,10,87.0,0,253,20,70.29,11.24,93.97,1,1,93.15
2023-01-14 00:18:11.900654,17,94.73,1,128,34,74.99,13.21,88.29,1,0,86.5
2023-01-14 00:19:11.900654,13,91.65,0,184,32,82.23,18.9,90.07,0,1,84.73
2023-01-14 00:20:11.900654,8,92.15,0,136,34,64.88,15.17,87.04,1,1,75.14
2023-01-14 00:21:11.900654,14,82.87,1,170,35,86.63,19.29,89.2,1,0,92.56
2023-01-14 00:22:11.900654,14,99.99,0,191,34,92.25,19.26,90.01,1,0,76.74
2023-01-14 00:23:11.900654,15,90.44,0,201,30,71.27,12.34,95.32,0,0,84.11
2023-01-14 00:24:11.900654,16,80.88,0,163,24,89.28,11.88,90.16,1,0,93.07
2023-01-14 00:25:11.900654,19,88.42,0,256,31,74.0,11.48,86.21,1,0,74.52
2023-01-14 00:26:11.900654,19,96.76,1,152,33,66.45,17.42,99.6,0,0,75.43
2023-01-14 00:27:11.900654,10,84.47,0,225,23,91.63,17.74,91.03,1,0,79.21
2023-01-14 00:28:11.900654,15,80.35,0,173,28,80.73,16.41,90.46,0,1,95.79
2023-01-14 00:29:11.900654,15,88.87,0,197,25,76.39,17.25,99.58,1,0,85.64
2023-01-14 00:30:11.900654,14,83.23,0,196,32,76.02,14.14,99.79,1,0,84.93
2023-01-14 00:31:11.900654,19,86.7,0,168,27,72.96,18.35,85.86,0,0,72.84
2023-01-14 00:32:11.900654,12,93.79,0,202,39,68.68,19.22,85.48,1,0,80.55
2023-01-14 00:33:11.900654,16,90.62,0,209,35,62.15,14.8,89.01,1,1,81.91
2023-01-14 00:34:11.900654,16,91.84,0,207,26,78.38,12.08,94.0,0,0,96.14
2023-01-14 00:35:11.900654,17,80.21,0,152,18,88.59,12.94,96.2,1,0,91.27
2023-01-14 00:36:11.900654,16,87.34,0,250,33,77.99,19.97,90.89,0,1,79.2
2023-01-14 00:37:11.900654,16,83.63,0,176,27,64.17,19.21,97.36,0,1,89.71
2023-01-14 00:38:11.900654,10,80.13,0,253,30,90.85,12.51,98.73,0,0,99.46
2023-01-14 00:39:11.900654,18,88.22,0,130,33,66.7,20.0,94.16,0,0,77.1
2023-01-14 00:40:11.900654,13,82.68,0,246,35,80.21,11.32,95.84,1,1,75.81
2023-01-14 00:41:11.900654,12,92.78,0,201,24,73.62,17.71,87.18,0,1,78.83
2023-01-14 00:42:11.900654,16,85.91,0,132,32,74.51,10.81,94.32,1,0,82.38
2023-01-14 00:43:11.900654,13,95.28,1,238,36,88.45,12.18,88.1,0,0,70.84
2023-01-14 00:44:11.900654,15,93.68,1,114,28,79.93,17.46,90.71,1,0,82.49
2023-01-14 00:45:11.900654,14,86.06,0,157,37,69.13,11.23,92.72,0,1,71.34
2023-01-14 00:46:11.900654,18,94.97,1,114,24,75.87,10.96,93.68,1,0,80.91
2023-01-14 00:47:11.900654,15,95.12,0,276,30,84.1,10.12,92.79,0,1,78.97
2023-01-14 00:48:11.900654,20,81.82,1,167,26,86.05,18.33,92.57,0,0,84.27
2023-01-14 00:49:11.900654,6,92.59,1,181,30,72.06,17.48,96.87,0,0,95.47
2023-01-14 00:50:11.900654,19,89.05,0,264,30,87.0,15.46,93.45,0,1,78.71
2023-01-14 00:51:11.900654,19,88.98,0,223,37,71.11,10.49,95.99,0,0,89.36
2023-01-14 00:52:11.900654,12,85.55,1,109,35,66.39,16.4,93.05,1,0,97.74
2023-01-14 00:53:11.900654,18,95.26,1,186,19,83.98,11.47,98.55,1,0,89.87
2023-01-14 00:54:11.900654,9,84.4,0,167,26,61.07,12.79,87.08,1,1,77.89
2023-01-14 00:55:11.900654,14,90.98,1,195,31,65.95,18.2,99.01,0,0,73.25
2023-01-14 00:56:11.900654,20,99.1,0,226,31,63.26,15.3,89.37,0,0,87.83
2023-01-14 00:57:11.900654,11,84.46,1,189,33,92.64,17.77,99.85,0,0,96.69
2023-01-14 00:58:11.900654,20,82.21,0,217,29,87.93,17.1,97.23,1,0,88.81
2023-01-14 00:59:11.900654,16,96.23,0,196,30,85.97,10.32,95.46,0,1,78.79
2023-01-14 01:00:11.900654,16,90.73,1,155,28,71.94,11.83,91.13,0,1,84.07
2023-01-14 01:01:11.900654,14,96.32,0,199,27,89.62,10.47,94.8,0,0,73.72
2023-01-14 01:02:11.900654,14,89.33,0,151,26,79.83,11.6,96.52,0,1,75.69
2023-01-14 01:03:11.900654,12,90.04,1,237,26,62.23,13.51,93.1,0,1,98.2
2023-01-14 01:04:11.900654,15,97.96,0,162,17,60.03,10.46,92.64,0,1,95.1
2023-01-14 01:05:11.900654,13,94.22,0,74,26,72.49,17.01,89.95,0,0,90.75
2023-01-14 01:06:11.900654,18,95.71,1,230,33,63.37,10.27,97.33,0,1,85.27
2023-01-14 01:07:11.900654,15,80.25,0,225,26,87.31,16.81,90.42,1,0,82.97
2023-01-14 01:08:11.900654,15,96.07,0,252,31,67.49,12.73,96.13,1,0,79.49
2023-01-14 01:09:11.900654,12,90.61,0,184,38,84.31,10.71,88.48,0,0,96.31
2023-01-14 01:10:11.900654,13,98.19,1,152,32,77.03,16.05,98.33,0,0,93.53
2023-01-14 01:11:11.900654,16,80.63,0,154,30,92.51,17.73,98.12,0,0,77.89
2023-01-14 01:12:11.900654,9,86.24,0,167,26,75.71,11.81,89.33,1,0,78.12
2023-01-14 01:13:11.900654,16,89.64,0,204,35,92.35,19.97,98.77,0,1,87.88
2023-01-14 01:14:11.900654,20,88.91,0,198,15,81.12,18.03,98.18,0,0,92.11
2023-01-14 01:15:11.900654,18,81.07,0,141,28,84.65,19.43,92.26,1,1,75.67
2023-01-14 01:16:11.900654,12,89.43,1,161,18,79.51,16.0,93.46,1,0,76.89
2023-01-14 01:17:11.900654,17,87.04,0,181,26,67.67,17.34,90.88,0,0,81.13
2023-01-14 01:18:11.900654,15,97.3,0,189,24,88.43,10.62,99.18,0,0,74.15
2023-01-14 01:19:11.900654,17,83.68,0,197,28,90.85,18.7,89.92,0,1,85.23
2023-01-14 01:20:11.900654,23,84.77,0,190,25,60.5,13.21,87.66,0,0,97.92
2023-01-14 01:21:11.900654,17,85.94,0,173,33,91.44,15.26,88.82,1,0,87.45
2023-01-14 01:22:11.900654,17,93.65,0,169,31,87.02,15.8,96.82,1,0,73.8
2023-01-14 01:23:11.900654,16,83.77,0,206,28,84.74,16.11,85.6,0,0,77.94
2023-01-14 01:24:11.900654,19,89.88,0,194,31,71.81,14.48,98.91,0,1,90.72
2023-01-14 01:25:11.900654,15,94.2,0,141,30,64.07,16.55,95.74,0,0,70.15
2023-01-14 01:26:11.900654,20,93.24,1,173,22,74.83,13.62,85.62,0,1,88.09
2023-01-14 01:27:11.900654,14,99.75,0,196,29,82.93,12.18,99.73,0,0,73.95
2023-01-14 01:28:11.900654,19,91.55,0,215,21,81.48,19.18,98.57,1,1,74.2
2023-01-14 01:29:11.900654,21,90.13,0,95,35,67.58,10.13,94.58,0,1,86.58
2023-01-14 01:30:11.900654,13,89.83,1,205,32,60.72,12.62,97.27,0,0,87.19
2023-01-14 01:31:11.900654,19,98.55,0,140,29,87.74,19.95,91.79,0,0,87.68
2023-01-14 01:32:11.900654,9,82.28,0,238,23,60.48,14.22,93.88,0,0,91.58
2023-01-14 01:33:11.900654,14,89.26,0,205,36,66.38,16.07,85.52,0,0,97.28
2023-01-14 01:34:11.900654,14,90.96,0,143,23,67.74,18.36,91.29,1,0,95.45
2023-01-14 01:35:11.900654,17,90.62,0,157,33,81.09,16.3,89.08,0,0,72.08
2023-01-14 01:36:11.900654,17,96.4,0,154,31,71.37,15.17,87.47,1,1,75.4
2023-01-14 01:37:11.900654,13,88.76,0,205,26,75.13,12.72,87.01,0,0,79.71
2023-01-14 01:38:11.900654,14,92.46,0,234,33,89.33,15.46,86.42,1,0,96.94
2023-01-14 01:39:11.900654,8,85.15,0,164,27,61.62,12.85,87.67,1,1,74.62
2023-01-14 01:40:11.900654,12,94.89,0,284,36,88.98,14.94,87.16,0,0,76.55
2023-01-14 01:41:11.900654,14,90.2,0,187,29,79.82,17.21,93.58,0,1,85.65
2023-01-14 01:42:11.900654,14,81.16,0,182,22,93.63,11.56,89.96,0,1,80.5
2023-01-14 01:43:11.900654,15,92.12,0,173,33,79.42,14.79,98.67,1,0,93.98
2023-01-14 01:44:11.900654,12,88.17,0,145,26,67.23,14.55,90.78,0,0,93.03
2023-01-14 01:45:11.900654,28,96.79,0,228,38,76.38,10.72,95.28,1,0,89.35
2023-01-14 01:46:11.900654,17,81.78,1,161,38,92.28,16.66,96.12,0,1,78.15
2023-01-14 01:47:11.900654,22,95.5,1,223,34,90.51,12.62,94.93,0,0,92.33
2023-01-14 01:48:11.900654,24,85.37,0,192,26,60.44,12.98,95.29,0,1,97.94
2023-01-14 01:49:11.900654,9,95.14,1,225,38,77.42,15.2,97.9,0,0,88.95
2023-01-14 01:50:11.900654,20,82.28,0,145,36,74.66,19.73,93.79,0,1,77.33
2023-01-14 01:51:11.900654,16,99.31,0,231,31,65.58,10.43,90.82,0,0,96.57
2023-01-14 01:52:11.900654,15,90.84,0,103,34,79.75,17.67,86.02,0,0,86.75
2023-01-14 01:53:11.900654,18,90.97,1,134,28,79.22,10.38,88.62,0,1,87.16
2023-01-14 01:54:11.900654,24,93.04,0,236,27,74.6,13.4,94.97,0,1,75.72
2023-01-14 01:55:11.900654,13,85.54,0,141,23,84.67,16.1,88.9,0,0,76.39
2023-01-14 01:56:11.900654,12,80.4,1,177,20,64.16,19.8,95.79,0,1,93.67
2023-01-14 01:57:11.900654,9,82.73,0,246,39,89.64,13.9,95.53,0,0,87.13
2023-01-14 01:58:11.900654,12,80.25,0,144,33,93.84,11.33,98.54,0,0,78.77
2023-01-14 01:59:11.900654,12,91.39,0,181,30,84.07,11.02,85.02,1,1,91.32
2023-01-14 02:00:11.900654,16,91.5,0,142,25,75.62,13.94,97.16,1,0,95.84
2023-01-14 02:01:11.900654,16,99.24,0,210,29,75.57,11.05,88.76,0,0,93.36
2023-01-14 02:02:11.900654,20,94.09,0,234,27,61.92,16.64,88.37,0,0,98.84
2023-01-14 02:03:11.900654,14,95.13,0,146,25,62.21,19.12,96.25,1,1,82.84
2023-01-14 02:04:11.900654,11,92.36,0,231,33,87.21,16.31,92.32,0,0,74.06
2023-01-14 02:05:11.900654,12,91.19,0,245,24,62.29,19.06,94.77,1,0,79.32
2023-01-14 02:06:11.900654,18,85.38,0,214,36,65.41,16.71,94.16,0,0,88.31
2023-01-14 02:07:11.900654,15,95.77,1,209,28,76.63,12.89,91.01,1,0,87.76
2023-01-14 02:08:11.900654,16,85.79,0,191,35,68.89,10.56,96.92,0,0,75.54
2023-01-14 02:09:11.900654,19,88.2,0,183,30,81.14,13.74,86.84,1,1,85.81
2023-01-14 02:10:11.900654,15,99.46,0,172,24,94.51,10.1,95.7,0,0,79.16
2023-01-14 02:11:11.900654,15,99.52,0,208,35,87.54,12.03,98.18,0,1,82.76
2023-01-14 02:12:11.900654,19,92.11,0,187,25,90.76,17.3,93.69,0,0,88.31
2023-01-14 02:13:11.900654,23,99.31,0,180,33,77.56,13.48,88.6,1,0,81.01
2023-01-14 02:14:11.900654,19,99.18,0,167,29,80.43,18.08,86.02,0,0,87.91
2023-01-14 02:15:11.900654,16,83.96,0,144,32,81.42,17.13,94.23,1,1,98.46
2023-01-14 02:16:11.900654,19,95.22,1,203,32,75.15,11.6,94.35,0,0,90.95
2023-01-14 02:17:11.900654,20,95.43,0,233,24,60.15,16.51,90.03,0,0,99.88
2023-01-14 02:18:11.900654,16,99.72,0,185,32,64.56,12.12,96.46,0,0,90.67
2023-01-14 02:19:11.900654,14,96.92,0,188,35,88.59,11.46,89.74,0,0,85.96
2023-01-14 02:20:11.900654,8,88.48,1,172,34,80.19,15.24,86.29,0,0,72.09
2023-01-14 02:21:11.900654,18,89.53,0,162,30,65.07,11.45,91.49,1,0,70.89
2023-01-14 02:22:11.900654,8,93.44,0,187,27,82.82,16.86,88.62,1,0,95.07
2023-01-14 02:23:11.900654,16,87.25,0,171,24,91.05,14.24,85.34,1,1,77.06
2023-01-14 02:24:11.900654,18,85.89,0,237,25,69.86,12.59,97.59,0,0,89.83
2023-01-14 02:25:11.900654,17,95.13,1,239,28,88.46,12.42,98.37,1,1,73.94
2023-01-14 02:26:11.900654,15,80.67,0,198,24,60.12,17.8,98.99,0,0,80.89
2023-01-14 02:27:11.900654,12,80.11,0,227,24,61.1,19.39,99.38,0,0,80.43
2023-01-14 02:28:11.900654,17,94.49,0,115,24,61.63,11.38,99.5,0,0,81.35
2023-01-14 02:29:11.900654,7,88.87,0,208,34,68.89,12.43,91.89,0,0,76.7
2023-01-14 02:30:11.900654,17,90.51,1,104,29,66.09,18.85,88.61,0,0,81.95
2023-01-14 02:31:11.900654,12,89.64,1,163,31,71.25,10.57,99.36,1,0,98.71
2023-01-14 02:32:11.900654,16,93.81,0,214,29,60.87,13.4,88.33,0,0,88.74
2023-01-14 02:33:11.900654,14,88.75,0,167,31,61.63,13.71,92.86,0,1,73.73
2023-01-14 02:34:11.900654,17,87.41,0,208,32,63.1,17.63,94.69,1,1,82.91
2023-01-14 02:35:11.900654,11,96.86,0,223,23,67.09,12.56,94.69,1,0,70.25
2023-01-14 02:36:11.900654,17,93.56,0,182,35,94.53,19.21,98.95,0,1,74.49
2023-01-14 02:37:11.900654,11,96.34,0,147,21,82.02,18.77,94.95,0,0,89.36
2023-01-14 02:38:11.900654,16,81.95,1,287,24,79.23,10.72,98.03,1,0,92.0
2023-01-14 02:39:11.900654,6,96.11,1,160,28,62.63,17.11,85.9,0,0,91.08
2023-01-14 02:40:11.900654,13,84.22,0,226,34,65.89,18.37,98.6,0,0,70.7
2023-01-14 02:41:11.900654,11,80.08,0,206,39,65.61,10.98,95.18,1,0,89.77
2023-01-14 02:42:11.900654,16,82.6,0,122,33,65.18,15.43,88.66,1,0,93.76
2023-01-14 02:43:11.900654,12,85.84,0,204,34,63.57,10.27,97.9,0,0,71.55
2023-01-14 02:44:11.900654,11,91.61,0,192,28,92.11,14.34,85.09,1,1,86.91
2023-01-14 02:45:11.900654,18,81.29,1,181,36,72.99,13.31,94.87,1,1,73.34
2023-01-14 02:46:11.900654,17,84.85,1,238,25,61.17,17.49,87.96,1,0,72.67
2023-01-14 02:47:11.900654,13,83.26,0,197,29,86.78,18.84,89.68,0,0,79.9
2023-01-14 02:48:11.900654,20,82.43,0,224,15,63.14,15.24,85.19,0,0,76.16
2023-01-14 02:49:11.900654,16,88.09,0,160,36,82.9,11.39,91.14,0,0,80.34
2023-01-14 02:50:11.900654,16,94.82,1,223,33,74.55,14.19,90.19,1,0,88.36
2023-01-14 02:51:11.900654,22,92.62,1,235,24,68.11,17.08,93.29,0,0,85.64
2023-01-14 02:52:11.900654,12,88.63,1,185,33,93.58,18.86,87.63,1,0,84.22
2023-01-14 02:53:11.900654,9,87.54,1,198,27,67.42,18.76,93.0,1,0,71.9
2023-01-14 02:54:11.900654,15,88.25,0,227,33,73.14,16.68,93.74,0,1,97.37
2023-01-14 02:55:11.900654,20,96.92,0,231,20,72.94,16.98,94.83,0,1,97.68
2023-01-14 02:56:11.900654,16,99.81,1,227,30,76.68,13.17,97.39,0,0,89.53
2023-01-14 02:57:11.900654,13,81.51,0,201,38,68.76,15.25,88.57,1,0,87.82
2023-01-14 02:58:11.900654,16,95.72,0,190,28,92.13,19.71,96.98,0,1,82.63
2023-01-14 02:59:11.900654,19,84.45,1,192,32,72.86,19.06,87.45,0,1,86.95
2023-01-14 03:00:11.900654,13,90.61,0,127,17,91.53,15.84,98.14,0,0,76.79
2023-01-14 03:01:11.900654,15,84.6,0,229,29,72.27,16.13,86.69,1,0,82.41
2023-01-14 03:02:11.900654,18,85.43,0,202,25,69.49,13.45,89.07,0,1,97.66
2023-01-14 03:03:11.900654,13,92.07,0,120,31,83.53,18.45,86.42,0,0,74.91
2023-01-14 03:04:11.900654,14,87.43,1,167,28,86.27,13.46,94.06,0,1,73.1
2023-01-14 03:05:11.900654,21,98.17,0,146,26,77.67,12.09,88.27,0,1,88.62
2023-01-14 03:06:11.900654,11,87.65,1,220,34,87.73,13.71,98.77,0,1,86.26
2023-01-14 03:07:11.900654,17,84.07,0,199,36,73.37,15.96,99.6,1,1,95.91
2023-01-14 03:08:11.900654,16,91.81,0,172,31,61.86,13.37,93.42,1,1,98.6
2023-01-14 03:09:11.900654,13,81.84,0,275,34,90.14,14.29,88.84,0,0,95.3
2023-01-14 03:10:11.900654,19,94.75,1,171,29,87.09,10.45,90.57,0,0,95.06
2023-01-14 03:11:11.900654,15,81.98,1,207,40,75.73,11.52,92.03,0,0,87.32
2023-01-14 03:12:11.900654,17,97.91,1,206,26,60.61,12.34,95.91,1,0,93.56
2023-01-14 03:13:11.900654,14,83.04,0,200,24,87.41,11.08,92.47,0,1,94.84
2023-01-14 03:14:11.900654,21,97.89,1,145,24,61.74,12.88,90.35,0,0,73.2
2023-01-14 03:15:11.900654,18,91.19,1,131,28,76.03,11.85,87.77,0,1,90.54
2023-01-14 03:16:11.900654,17,80.83,0,148,23,66.84,18.36,90.43,0,0,77.73
2023-01-14 03:17:11.900654,21,98.65,0,160,27,92.81,13.97,86.52,0,1,72.77
2023-01-14 03:18:11.900654,17,87.28,0,94,15,67.76,18.81,88.26,1,0,91.61
2023-01-14 03:19:11.900654,15,87.09,1,189,36,69.47,12.97,88.28,0,0,97.87
2023-01-14 03:20:11.900654,18,89.19,0,268,26,74.21,13.78,99.94,1,0,91.29
2023-01-14 03:21:11.900654,12,87.07,0,204,31,86.73,14.52,90.63,1,1,99.91
2023-01-14 03:22:11.900654,10,80.53,0,175,32,80.27,13.69,95.87,1,0,74.37
2023-01-14 03:23:11.900654,17,83.11,0,177,29,63.17,13.05,91.45,0,1,99.47
2023-01-14 03:24:11.900654,16,93.33,0,191,24,71.02,12.15,96.22,0,0,85.84
2023-01-14 03:25:11.900654,15,89.14,0,147,26,65.67,12.96,85.09,0,1,97.52
2023-01-14 03:26:11.900654,21,85.69,0,175,37,71.21,18.43,96.78,0,1,80.3
2023-01-14 03:27:11.900654,19,97.17,0,164,16,77.6,12.18,89.36,1,1,85.47
2023-01-14 03:28:11.900654,20,96.39,1,166,31,87.77,15.87,96.53,0,0,79.57
2023-01-14 03:29:11.900654,11,96.67,0,259,25,93.78,19.88,85.76,0,0,71.47
2023-01-14 03:30:11.900654,10,84.26,0,161,35,74.72,19.51,95.2,0,1,79.77
2023-01-14 03:31:11.900654,16,98.2,1,148,35,80.5,13.43,88.33,1,1,84.87
2023-01-14 03:32:11.900654,14,85.3,1,186,29,70.02,13.94,89.12,0,0,90.63
2023-01-14 03:33:11.900654,15,88.84,0,261,28,76.78,15.86,95.17,0,1,97.76
2023-01-14 03:34:11.900654,13,95.3,0,154,20,92.45,13.14,98.83,0,0,78.35
2023-01-14 03:35:11.900654,9,96.19,1,222,26,94.95,18.53,87.68,1,0,86.97
2023-01-14 03:36:11.900654,15,88.37,0,238,31,63.3,15.3,99.12,1,0,90.22
2023-01-14 03:37:11.900654,27,92.74,0,199,33,69.54,17.37,98.4,1,1,96.31
2023-01-14 03:38:11.900654,14,94.42,0,149,28,89.77,12.39,94.81,0,1,97.5
2023-01-14 03:39:11.900654,17,84.03,0,216,37,62.47,18.15,91.77,1,0,76.77
2023-01-14 03:40:11.900654,11,97.14,1,134,34,79.33,14.11,90.34,1,0,97.25
2023-01-14 03:41:11.900654,21,95.46,0,225,20,93.77,13.77,86.59,1,0,89.68
2023-01-14 03:42:11.900654,11,81.4,0,156,34,82.52,17.21,96.67,1,1,76.81
2023-01-14 03:43:11.900654,17,81.77,0,207,31,88.24,16.96,91.71,0,1,98.13
2023-01-14 03:44:11.900654,13,84.12,1,223,37,60.27,13.74,89.5,0,1,88.88
2023-01-14 03:45:11.900654,18,89.74,1,144,26,83.47,18.86,99.57,0,0,98.74
2023-01-14 03:46:11.900654,12,98.37,0,264,35,82.02,17.65,99.16,0,1,93.7
2023-01-14 03:47:11.900654,14,89.53,0,174,30,77.63,14.36,94.2,1,0,78.85
2023-01-14 03:48:11.900654,19,84.42,1,179,29,83.25,19.69,97.53,0,0,86.93
2023-01-14 03:49:11.900654,13,91.11,0,196,29,64.46,19.3,88.36,1,0,83.06
2023-01-14 03:50:11.900654,16,84.6,0,200,36,73.63,11.59,88.52,1,0,82.17
2023-01-14 03:51:11.900654,14,96.02,0,204,32,90.26,17.26,86.52,1,0,88.38
2023-01-14 03:52:11.900654,18,86.48,1,212,30,62.15,15.99,97.41,0,0,72.69
2023-01-14 03:53:11.900654,12,80.15,0,215,33,79.71,11.43,91.55,0,0,85.55
2023-01-14 03:54:11.900654,11,88.31,0,255,29,69.34,10.63,93.74,0,0,86.8
2023-01-14 03:55:11.900654,15,84.54,0,186,24,62.11,13.57,94.54,0,1,75.03
2023-01-14 03:56:11.900654,21,80.75,1,151,22,83.71,17.11,85.29,0,1,73.0
2023-01-14 03:57:11.900654,17,84.25,0,193,25,92.16,13.67,99.28,1,0,82.89
2023-01-14 03:58:11.900654,23,87.71,0,241,25,69.0,12.39,94.12,1,0,77.73
2023-01-14 03:59:11.900654,22,81.55,0,135,32,87.63,13.33,96.62,0,0,93.76
2023-01-14 04:00:11.900654,10,95.73,0,133,29,77.53,15.32,95.25,1,0,70.82
2023-01-14 04:01:11.900654,9,85.82,0,163,36,81.82,15.66,88.98,1,1,72.48
2023-01-14 04:02:11.900654,19,85.02,0,202,25,83.78,12.54,99.85,0,0,73.72
2023-01-14 04:03:11.900654,18,95.56,0,133,31,72.91,13.35,86.02,1,0,98.17
2023-01-14 04:04:11.900654,9,98.19,0,191,25,61.77,15.72,98.6,0,1,78.91
2023-01-14 04:05:11.900654,11,98.71,0,172,27,89.48,13.35,95.61,0,0,90.61
2023-01-14 04:06:11.900654,5,80.17,0,164,32,83.61,17.36,91.99,0,0,83.71
2023-01-14 04:07:11.900654,21,96.35,1,196,30,74.46,12.81,87.72,1,1,82.29
2023-01-14 04:08:11.900654,11,90.13,1,211,29,63.88,15.78,90.35,1,1,98.35
2023-01-14 04:09:11.900654,23,80.88,1,109,31,73.99,16.84,97.35,0,0,98.97
2023-01-14 04:10:11.900654,18,93.9,0,248,34,86.82,17.88,89.51,1,1,97.35
2023-01-14 04:11:11.900654,11,94.4,1,159,37,67.98,18.63,92.04,0,0,99.05
2023-01-14 04:12:11.900654,18,83.73,0,113,33,74.11,16.86,98.55,0,0,86.77
2023-01-14 04:13:11.900654,14,91.83,0,190,28,81.96,14.1,88.53,0,1,77.5
2023-01-14 04:14:11.900654,15,85.29,0,290,32,85.13,10.75,91.04,0,0,71.75
2023-01-14 04:15:11.900654,17,99.97,0,195,46,60.24,15.79,86.67,0,0,92.83
2023-01-14 04:16:11.900654,16,91.6,0,143,21,75.83,13.32,93.62,0,0,80.42
2023-01-14 04:17:11.900654,18,81.38,0,112,35,60.88,11.18,93.32,0,0,86.48
2023-01-14 04:18:11.900654,13,86.5,1,152,29,79.11,11.18,91.33,0,0,74.47
2023-01-14 04:19:11.900654,14,99.13,1,175,27,86.28,18.48,85.06,0,1,76.66
2023-01-14 04:20:11.900654,15,92.31,0,169,26,86.23,13.0,97.5,1,0,87.66
2023-01-14 04:21:11.900654,12,96.94,1,138,35,91.65,17.64,99.78,0,0,94.07
2023-01-14 04:22:11.900654,10,89.95,0,166,31,73.34,18.15,86.69,0,0,98.52
2023-01-14 04:23:11.900654,17,82.41,0,133,31,90.7,14.98,97.39,1,0,78.71
2023-01-14 04:24:11.900654,20,86.02,1,145,24,85.93,13.39,95.02,0,0,90.52
2023-01-14 04:25:11.900654,10,82.78,0,185,36,76.94,10.76,89.68,1,1,79.49
2023-01-14 04:26:11.900654,15,85.66,0,175,29,71.53,18.99,90.9,0,1,82.39
2023-01-14 04:27:11.900654,15,97.11,0,201,26,94.44,13.25,90.25,1,0,81.26
2023-01-14 04:28:11.900654,19,97.17,0,206,24,74.44,12.13,93.66,1,0,79.53
2023-01-14 04:29:11.900654,11,84.35,0,163,30,76.19,14.5,86.96,0,0,70.11
2023-01-14 04:30:11.900654,16,90.18,0,196,34,60.76,11.73,91.71,1,1,95.97
2023-01-14 04:31:11.900654,13,94.87,0,138,33,81.07,13.73,95.59,0,0,83.29
2023-01-14 04:32:11.900654,18,80.37,0,197,26,79.94,16.9,99.06,0,1,87.76
2023-01-14 04:33:11.900654,11,93.19,0,168,33,89.9,15.13,87.77,0,0,92.68
2023-01-14 04:34:11.900654,17,96.28,0,153,33,71.35,17.81,98.5,0,1,94.42
2023-01-14 04:35:11.900654,15,95.52,0,179,37,68.55,17.75,98.25,1,1,80.75
2023-01-14 04:36:11.900654,18,89.8,0,185,34,76.9,16.43,94.18,1,0,74.66
2023-01-14 04:37:11.900654,17,81.2,0,126,32,92.61,14.24,93.3,0,1,74.2
2023-01-14 04:38:11.900654,16,98.63,0,182,27,81.18,17.44,85.26,1,1,80.4
2023-01-14 04:39:11.900654,17,89.04,0,163,37,81.55,15.54,99.97,1,0,85.66
2023-01-14 04:40:11.900654,14,94.33,0,198,37,65.29,16.93,94.84,1,1,74.35
2023-01-14 04:41:11.900654,24,92.47,0,192,44,66.48,11.57,98.44,0,0,81.28
2023-01-14 04:42:11.900654,12,97.52,0,172,30,81.29,14.98,93.52,0,0,84.66
2023-01-14 04:43:11.900654,15,82.89,0,120,29,73.79,12.95,94.12,0,1,87.46
2023-01-14 04:44:11.900654,12,97.32,0,162,32,93.51,15.53,98.09,1,1,97.92
2023-01-14 04:45:11.900654,10,90.37,1,214,35,78.9,15.47,88.29,1,1,80.48
